ID_pedido,ID_proveedor,Fecha,Estado
pedi01234cnoOQW,provLin564UK,04/06/2023,['Distribuido']
pedi01234fghoHX,provMaM160UK,04/06/2023,['Por hacer']
pedi01234adxEIL,provTIS088SP,04/06/2023,['Por hacer']
pedi01234ehiERY,provBGS521IT,04/06/2023,['Pagado']
pedi01234agvwLU,provEif549FR,04/06/2023,['Distribuido']
pedi01234jpqryW,provPIS094IT,04/06/2023,['Pagado']
pedi01234afzBCU,provEvo408GE,04/06/2023,['Distribuido']
pedi01234efnxyR,provVVB039GE,04/06/2023,['Distribuido']
pedi01234vBGHRY,provGla904IR,04/06/2023,['Recibido']
pedi01234jBDGSY,provRat613GE,04/06/2023,['Distribuido']
pedi01234aBHVXZ,provAdL707SP,04/06/2023,['Distribuido']
pedi01234gmqwMO,provEif549FR,04/06/2023,['Por hacer']
pedi01234bfnBLO,provGES446SP,04/06/2023,['Distribuido']
pedi01234gqCFKS,provDeo025SP,04/06/2023,['Por hacer']
pedi01234mnvLRW,provTF1453FR,04/06/2023,['Distribuido']
pedi01234ekADLX,provBFS790IT,04/06/2023,['Almacenado']
pedi01234bcefhz,provDeo025SP,04/06/2023,['De Camino']
pedi01234adsEKN,provAsS129IT,04/06/2023,['Distribuido']
pedi01234dhrzYZ,provTF1453FR,04/06/2023,['Distribuido']
pedi01234gwzFVZ,provNUB454GE,03/06/2023,['Recibido']
pedi01234bgotJX,provTTA249IT,03/06/2023,['Distribuido']
pedi01234aikGIU,provHSH047UK,03/06/2023,['De Camino']
pedi01234cikmCI,provBGS521IT,03/06/2023,['Por hacer']
pedi01234grsTXZ,provRat613GE,03/06/2023,['Distribuido']
pedi01234xEJNTW,provZSS361SP,03/06/2023,['Pagado']
pedi01234ezCKMV,provVos971GE,03/06/2023,['Pagado']
pedi01234ilvGHX,provOrS801IT,03/06/2023,['Distribuido']
pedi01234djsCTW,provAdL707SP,03/06/2023,['Almacenado']
pedi01234iqxAEY,provRat613GE,03/06/2023,['Distribuido']
pedi01234koCFLW,provAdL707SP,03/06/2023,['De Camino']
pedi01234sxIKLP,provB.S543IT,03/06/2023,['De Camino']
pedi01234ehCDSU,provVVB039GE,03/06/2023,['Distribuido']
pedi01234ftuzIV,provAgC974SP,03/06/2023,['De Camino']
pedi01234rJKLMZ,provKUK710GE,03/06/2023,['Pagado']
pedi01234mwAHTX,provRat613GE,03/06/2023,['Distribuido']
pedi01234zHKRVX,provEif549FR,03/06/2023,['Pagado']
pedi01234cqyGPU,provSMI564UK,03/06/2023,['Pagado']
pedi01234djkRTV,provHeM574GE,03/06/2023,['Distribuido']
pedi01234ghsFKN,provUAS964IT,03/06/2023,['Distribuido']
pedi01234dinEFX,provSaS872IT,03/06/2023,['Distribuido']
pedi01234novxzW,provPVT362GE,03/06/2023,['Distribuido']
pedi01234dfuwOP,provGUW155UK,03/06/2023,['Distribuido']
pedi01234aepSWZ,provGla904IR,03/06/2023,['Distribuido']
pedi01234cvBEGM,provTF1453FR,02/06/2023,['Almacenado']
pedi01234otHIUX,provGla159UK,02/06/2023,['Distribuido']
pedi01234ahjATV,provAdL707SP,02/06/2023,['Distribuido']
pedi01234ruNQRT,provZSS361SP,02/06/2023,['Recibido']
pedi01234cjBOSV,provCom628UK,02/06/2023,['Distribuido']
pedi01234cwxHVW,provEQT795IR,02/06/2023,['Distribuido']
pedi01234hjEINP,provNaG379UK,02/06/2023,['De Camino']
pedi01234eCDEGI,provViE732UK,02/06/2023,['Por hacer']
pedi01234adlvEZ,provEvo408GE,02/06/2023,['Distribuido']
pedi01234vCIJLW,provXXX959FR,02/06/2023,['Distribuido']
pedi01234oqtuBU,provAIG289SP,02/06/2023,['Distribuido']
pedi01234arBDWX,provKUK710GE,02/06/2023,['Distribuido']
pedi01234vAHMOZ,provHSH047UK,02/06/2023,['Almacenado']
pedi01234hmxMTY,provSiH990GE,02/06/2023,['Almacenado']
pedi01234sDHOPQ,provPIS094IT,02/06/2023,['Pagado']
pedi01234joJKPZ,provDPG813FR,02/06/2023,['Distribuido']
pedi01234kpvPRS,provB.S543IT,02/06/2023,['Distribuido']
pedi01234fzCEFO,provViE732UK,02/06/2023,['Distribuido']
pedi01234dEKMNS,provRot145UK,02/06/2023,['Por hacer']
pedi01234hkstxN,provDia214UK,02/06/2023,['Por hacer']
pedi01234ejuBJO,provEif549FR,02/06/2023,['Por hacer']
pedi01234guvELM,provAgC974SP,02/06/2023,['Almacenado']
pedi01234cfijrt,provGDA071SP,02/06/2023,['Pagado']
pedi01234gnsyDR,provDeo025SP,02/06/2023,['Distribuido']
pedi01234buzEGX,provMal000IR,02/06/2023,['Distribuido']
pedi01234abDEMT,provGDA071SP,02/06/2023,['De Camino']
pedi01234nozBGM,provEne004IT,01/06/2023,['Por hacer']
pedi01234ilpvEH,provLDC071FR,01/06/2023,['Distribuido']
pedi01234nvAHJU,provSaS872IT,01/06/2023,['Distribuido']
pedi01234fikpxy,provEne004IT,01/06/2023,['De Camino']
pedi01234cknuJL,provTF1453FR,01/06/2023,['Distribuido']
pedi01234bdtEIV,provMal000IR,01/06/2023,['Distribuido']
pedi01234acruFH,provHeM574GE,01/06/2023,['De Camino']
pedi01234muxzXY,provNaG379UK,01/06/2023,['Distribuido']
pedi01234psyJQW,provPIS094IT,01/06/2023,['Por hacer']
pedi01234bcdlHS,provGla159UK,01/06/2023,['Distribuido']
pedi01234ampAJK,provNUB454GE,01/06/2023,['Distribuido']
pedi01234ADEHTY,provRMS001IT,01/06/2023,['Distribuido']
pedi01234dekxFL,provIGS852IT,01/06/2023,['Distribuido']
pedi01234hitDIP,provBGS521IT,01/06/2023,['Distribuido']
pedi01234dsuIXZ,provEne685UK,01/06/2023,['Distribuido']
pedi01234gpvzQT,provDuF994SP,01/06/2023,['Distribuido']
pedi01234bjnpwA,provGES446SP,01/06/2023,['Distribuido']
pedi01234iptxBE,provCom628UK,01/06/2023,['Distribuido']
pedi01234gkszCV,provTBG804UK,01/06/2023,['Distribuido']
pedi01234hmyLUX,provBun716UK,31/05/2023,['Almacenado']
pedi01234delstz,provLin564UK,31/05/2023,['Pagado']
pedi01234abjGIT,provHSH047UK,31/05/2023,['Distribuido']
pedi01234bghkAM,provTTA249IT,31/05/2023,['Distribuido']
pedi01234chBLNZ,provGES446SP,31/05/2023,['Distribuido']
pedi01234nyJOWY,provGUW155UK,31/05/2023,['Distribuido']
pedi01234sCEGSY,provTTA249IT,31/05/2023,['Por hacer']
pedi01234mFMNXZ,provDuF994SP,31/05/2023,['De Camino']
pedi01234nrzEGO,provApS922SP,31/05/2023,['Distribuido']
pedi01234wyBORS,provEMC389IT,31/05/2023,['Pagado']
pedi01234ceipEJ,provTBB562UK,31/05/2023,['Distribuido']
pedi01234bejGLM,provVos971GE,31/05/2023,['Pagado']
pedi01234dtLMTX,provCro019GE,31/05/2023,['De Camino']
pedi01234jozGPR,provVos971GE,31/05/2023,['Por hacer']
pedi01234akIOUZ,provNUB454GE,31/05/2023,['Distribuido']
pedi01234bprFRU,provEne685UK,31/05/2023,['Almacenado']
pedi01234cfpyBJ,provUAS964IT,31/05/2023,['Almacenado']
pedi01234iILMXZ,provPIS094IT,31/05/2023,['Almacenado']
pedi01234oAKLTV,provEvo408GE,31/05/2023,['Por hacer']
pedi01234xyEGTU,provXXX959FR,31/05/2023,['Recibido']
pedi01234aBJMNU,provDPG813FR,31/05/2023,['Distribuido']
pedi01234dgqsvF,provRot145UK,31/05/2023,['Por hacer']
pedi01234copMSW,provBGS521IT,31/05/2023,['Distribuido']
pedi01234loEPUZ,provSSG189GE,31/05/2023,['Por hacer']
pedi01234bgjtxE,provTF1453FR,31/05/2023,['Almacenado']
pedi01234jpJPQV,provPen195UK,31/05/2023,['De Camino']
pedi01234iBCGSY,provVVB039GE,31/05/2023,['Almacenado']
pedi01234nuxJSY,provPuG251FR,30/05/2023,['Pagado']
pedi01234cikmYZ,provAgC974SP,30/05/2023,['Distribuido']
pedi01234fjkxBF,provDeo025SP,30/05/2023,['Distribuido']
pedi01234vzBLQW,provDia214UK,30/05/2023,['Almacenado']
pedi01234przENO,provGUW155UK,30/05/2023,['Distribuido']
pedi01234gltxWX,provAIG289SP,30/05/2023,['Distribuido']
pedi01234fikotM,provPrC249SP,30/05/2023,['Pagado']
pedi01234ipwyJU,provNaG379UK,30/05/2023,['Distribuido']
pedi01234npIJLU,provPVT362GE,30/05/2023,['Distribuido']
pedi01234fiAEMV,provRDM331IT,30/05/2023,['Pagado']
pedi01234hquFKU,provAdL707SP,30/05/2023,['De Camino']
pedi01234fuvyzO,provDia214UK,30/05/2023,['Distribuido']
pedi01234oxDFOP,provTTA249IT,30/05/2023,['Almacenado']
pedi01234fgnpJP,provUni273IR,30/05/2023,['De Camino']
pedi01234anDKLX,provSac959SP,30/05/2023,['Distribuido']
pedi01234bghEUZ,provPuG251FR,30/05/2023,['Distribuido']
pedi01234fgltzV,provEdF497FR,30/05/2023,['Distribuido']
pedi01234fhyMNV,provGDA071SP,30/05/2023,['Distribuido']
pedi01234rtxOTZ,provLin564UK,29/05/2023,['Distribuido']
pedi01234dgCORY,provNaG379UK,29/05/2023,['Almacenado']
pedi01234mtxBKZ,provMed974GE,29/05/2023,['Distribuido']
pedi01234ftDINV,provSpe920UK,29/05/2023,['Distribuido']
pedi01234bfnQRV,provEne685UK,29/05/2023,['Pagado']
pedi01234mEIKMU,provMaM160UK,29/05/2023,['Distribuido']
pedi01234psAEJX,provEne685UK,29/05/2023,['Pagado']
pedi01234fjowzT,provPIS094IT,29/05/2023,['Recibido']
pedi01234chjBCY,provAgC974SP,29/05/2023,['Pagado']
pedi01234adpAPY,provEif549FR,29/05/2023,['Distribuido']
pedi01234hCNQTY,provMaM160UK,29/05/2023,['Pagado']
pedi01234hCGPVW,provKUK710GE,29/05/2023,['Pagado']
pedi01234orwGKQ,provEne685UK,29/05/2023,['Almacenado']
pedi01234jntNUZ,provMaC196IR,29/05/2023,['Distribuido']
pedi01234acKTWY,provTIS088SP,29/05/2023,['Por hacer']
pedi01234dhxJLR,provSaS872IT,29/05/2023,['Distribuido']
pedi01234ijlsGO,provMor734GE,29/05/2023,['Almacenado']
pedi01234nswGHW,provPuG251FR,29/05/2023,['Almacenado']
pedi01234csuvwV,provDeo025SP,29/05/2023,['Pagado']
pedi01234huCGHZ,provDia214UK,29/05/2023,['Por hacer']
pedi01234clABDH,provEif549FR,29/05/2023,['Distribuido']
pedi01234jxADHP,provPVT362GE,29/05/2023,['Distribuido']
pedi01234ehxJPW,provNUB454GE,28/05/2023,['Distribuido']
pedi01234hnzFRY,provCro019GE,28/05/2023,['Almacenado']
pedi01234rvEFHJ,provMaC196IR,28/05/2023,['Distribuido']
pedi01234gszCYZ,provMal000IR,28/05/2023,['Distribuido']
pedi01234sLNQRY,provAdL707SP,28/05/2023,['Distribuido']
pedi01234howGPY,provGUW155UK,28/05/2023,['Distribuido']
pedi01234ioxBCI,provVVB039GE,28/05/2023,['De Camino']
pedi01234ajyBHY,provEne685UK,28/05/2023,['Pagado']
pedi01234jqsMNZ,provKUK710GE,28/05/2023,['Pagado']
pedi01234ghDKOP,provVos971GE,28/05/2023,['Distribuido']
pedi01234dknDFJ,provDia214UK,28/05/2023,['Pagado']
pedi01234quLRUX,provTIS088SP,28/05/2023,['Pagado']
pedi01234fpzRUZ,provSMI564UK,28/05/2023,['Distribuido']
pedi01234CILMTY,provPVT362GE,28/05/2023,['Distribuido']
pedi01234egopKL,provTF1453FR,28/05/2023,['Distribuido']
pedi01234afgDVY,provG&T371FR,28/05/2023,['Pagado']
pedi01234hmzADU,provAIG289SP,28/05/2023,['Almacenado']
pedi01234goDEOV,provVVB039GE,28/05/2023,['Distribuido']
pedi01234ntFHMW,provHSH047UK,28/05/2023,['Distribuido']
pedi01234oxDHMR,provCom628UK,28/05/2023,['Distribuido']
pedi01234dCPRVW,provBio684GE,28/05/2023,['Almacenado']
pedi01234bezPTW,provGla159UK,28/05/2023,['Por hacer']
pedi01234bitLNR,provSPH558SP,28/05/2023,['Distribuido']
pedi01234aoswRS,provFUM061IT,28/05/2023,['Distribuido']
pedi01234eIUXYZ,provKUK710GE,27/05/2023,['Pagado']
pedi01234bvCRWZ,provVos971GE,27/05/2023,['Distribuido']
pedi01234isyAQZ,provTTA249IT,27/05/2023,['Distribuido']
pedi01234gizHMW,provFaB915SP,27/05/2023,['Distribuido']
pedi01234klqvFO,provTF1453FR,27/05/2023,['De Camino']
pedi01234jptEIP,provAIG289SP,27/05/2023,['Almacenado']
pedi01234dsxFLQ,provOrS801IT,27/05/2023,['De Camino']
pedi01234lsILMY,provMaU551UK,27/05/2023,['Distribuido']
pedi01234mqxzMS,provXXX959FR,27/05/2023,['Recibido']
pedi01234dpuGQZ,provInS639SP,27/05/2023,['Distribuido']
pedi01234hwxDTU,provAsS129IT,27/05/2023,['Por hacer']
pedi01234hoDEFX,provLin564UK,27/05/2023,['Distribuido']
pedi01234fnpABC,provVVB039GE,27/05/2023,['Distribuido']
pedi01234bnDJXY,provMal000IR,27/05/2023,['De Camino']
pedi01234fmsAPZ,provDia214UK,26/05/2023,['De Camino']
pedi01234afCMQZ,provSac959SP,26/05/2023,['Distribuido']
pedi01234cmyzDS,provXXX959FR,26/05/2023,['Distribuido']
pedi01234kpCRWX,provAsS356IT,26/05/2023,['Distribuido']
pedi01234bmpxyz,provXXX959FR,26/05/2023,['Distribuido']
pedi01234uyLNQY,provFUM061IT,26/05/2023,['Por hacer']
pedi01234aqEFLY,provAsS129IT,26/05/2023,['De Camino']
pedi01234hruwHY,provXXX959FR,26/05/2023,['Distribuido']
pedi01234hqVWXY,provBGS521IT,26/05/2023,['Pagado']
pedi01234hAFISZ,provVos971GE,26/05/2023,['Distribuido']
pedi01234fmpuvZ,provAIG289SP,26/05/2023,['Por hacer']
pedi01234jmqQUZ,provHA&069GE,26/05/2023,['Pagado']
pedi01234oLPRTV,provMed974GE,26/05/2023,['Almacenado']
pedi01234aimAEJ,provAnt183SP,26/05/2023,['Distribuido']
pedi01234azCELX,provGDA071SP,26/05/2023,['Distribuido']
pedi01234bpzALW,provLin564UK,26/05/2023,['Distribuido']
pedi01234forBIZ,provRat613GE,26/05/2023,['Almacenado']
pedi01234cEKNRS,provIGS852IT,26/05/2023,['Distribuido']
pedi01234cioJPQ,provPIS094IT,26/05/2023,['Distribuido']
pedi01234rvIVWZ,provB.S543IT,26/05/2023,['Distribuido']
pedi01234tDGKNU,provB.S543IT,26/05/2023,['Distribuido']
pedi01234fkzEKL,provTF1453FR,25/05/2023,['De Camino']
pedi01234aksJNW,provKUK710GE,25/05/2023,['Distribuido']
pedi01234dijHOS,provPen195UK,25/05/2023,['Almacenado']
pedi01234lnBJLM,provAIG289SP,25/05/2023,['Almacenado']
pedi01234aitwCU,provTal685SP,25/05/2023,['Distribuido']
pedi01234mEFKUY,provKUK710GE,25/05/2023,['Distribuido']
pedi01234oqxBQZ,provMaC196IR,25/05/2023,['Distribuido']
pedi01234bmuKPT,provMal000IR,25/05/2023,['Recibido']
pedi01234fpsuvH,provIGS852IT,25/05/2023,['Por hacer']
pedi01234aktHMQ,provEQT795IR,25/05/2023,['Pagado']
pedi01234jnuyIX,provLin564UK,25/05/2023,['Distribuido']
pedi01234amnzNW,provHeM574GE,25/05/2023,['Distribuido']
pedi01234cjoqOU,provRDM331IT,25/05/2023,['Recibido']
pedi01234aizLSY,provEvo408GE,25/05/2023,['Distribuido']
pedi01234aoJOPQ,provSaS872IT,25/05/2023,['Pagado']
pedi01234iowCGY,provFUM061IT,25/05/2023,['Distribuido']
pedi01234kmnsyS,provHeM574GE,25/05/2023,['Distribuido']
pedi01234giswSZ,provDeo025SP,25/05/2023,['Distribuido']
pedi01234euwBNZ,provCro019GE,25/05/2023,['Pagado']
pedi01234bsJTYZ,provHeM574GE,25/05/2023,['De Camino']
pedi01234forFOW,provSaS872IT,25/05/2023,['Distribuido']
pedi01234wACFTZ,provRat613GE,25/05/2023,['De Camino']
pedi01234gjtxCG,provAgC974SP,25/05/2023,['Distribuido']
pedi01234ostxPT,provCro019GE,25/05/2023,['Por hacer']
pedi01234goqwBJ,provIGS852IT,25/05/2023,['Distribuido']
pedi01234dlKNRW,provRot145UK,25/05/2023,['Almacenado']
pedi01234fyFNWY,provEne004IT,24/05/2023,['Distribuido']
pedi01234hijwMX,provBGS521IT,24/05/2023,['Recibido']
pedi01234bmqrDT,provSSG189GE,24/05/2023,['Distribuido']
pedi01234clpwNV,provRMS001IT,24/05/2023,['Distribuido']
pedi01234bouAPS,provPIS094IT,24/05/2023,['Recibido']
pedi01234cgiRSW,provDia214UK,24/05/2023,['Por hacer']
pedi01234beilEQ,provG&T371FR,24/05/2023,['Almacenado']
pedi01234eyABHS,provPen195UK,24/05/2023,['Por hacer']
pedi01234amvDOQ,provUni273IR,24/05/2023,['Distribuido']
pedi01234hjpBJM,provSac959SP,24/05/2023,['Distribuido']
pedi01234ceqwEZ,provDeo025SP,24/05/2023,['Distribuido']
pedi01234emtuAP,provEif549FR,24/05/2023,['Por hacer']
pedi01234jBCMOX,provMal000IR,24/05/2023,['Recibido']
pedi01234efghpE,provFUM061IT,23/05/2023,['Pagado']
pedi01234acCJMO,provPIS094IT,23/05/2023,['Distribuido']
pedi01234muCNQT,provAsS129IT,23/05/2023,['Distribuido']
pedi01234isDFPW,provPuG251FR,23/05/2023,['De Camino']
pedi01234pqsFKV,provLin564UK,23/05/2023,['De Camino']
pedi01234bhlzBF,provEMC389IT,23/05/2023,['Distribuido']
pedi01234bhqrJR,provSiH990GE,23/05/2023,['Almacenado']
pedi01234mtCEMO,provViE732UK,23/05/2023,['Por hacer']
pedi01234hADPUX,provAsS129IT,23/05/2023,['Por hacer']
pedi01234hvNOVW,provSMI564UK,23/05/2023,['Distribuido']
pedi01234eDNWYZ,provEdF497FR,23/05/2023,['Por hacer']
pedi01234fmDHTW,provSiH990GE,23/05/2023,['Pagado']
pedi01234axGIMW,provSFS792IT,23/05/2023,['Distribuido']
pedi01234fsADOP,provLin564UK,23/05/2023,['Por hacer']
pedi01234grDGMU,provGla904IR,23/05/2023,['Distribuido']
pedi01234aemuxD,provDuF994SP,23/05/2023,['Distribuido']
pedi01234bgjzUY,provSaS872IT,23/05/2023,['Distribuido']
pedi01234xyHMSY,provXXX959FR,23/05/2023,['De Camino']
pedi01234rHLPUV,provPuG251FR,23/05/2023,['Distribuido']
pedi01234oxzDIO,provEvo408GE,23/05/2023,['Almacenado']
pedi01234efgxIU,provEne685UK,23/05/2023,['Pagado']
pedi01234cmDRSY,provSiH990GE,23/05/2023,['Distribuido']
pedi01234gltwIY,provKUK710GE,23/05/2023,['Por hacer']
pedi01234aiyBTW,provCom628UK,23/05/2023,['Recibido']
pedi01234jnpxJK,provPVT362GE,23/05/2023,['Por hacer']
pedi01234chzAOV,provRMS001IT,23/05/2023,['Almacenado']
pedi01234cnvwJO,provAsS129IT,23/05/2023,['Pagado']
pedi01234kqtxBI,provEMC389IT,23/05/2023,['Por hacer']
pedi01234aitEJK,provPIS094IT,23/05/2023,['Por hacer']
pedi01234bqCNPZ,provEvo408GE,22/05/2023,['Distribuido']
pedi01234cyERVY,provOrS801IT,22/05/2023,['Distribuido']
pedi01234ikwxKT,provVos971GE,22/05/2023,['Distribuido']
pedi01234ackuAB,provRat613GE,22/05/2023,['Pagado']
pedi01234abjlpI,provMaC196IR,22/05/2023,['Distribuido']
pedi01234aiENVZ,provGla159UK,22/05/2023,['De Camino']
pedi01234qrsDFQ,provEvo408GE,22/05/2023,['Almacenado']
pedi01234ckpIMW,provHA&069GE,22/05/2023,['Recibido']
pedi01234imrvWX,provBGS521IT,22/05/2023,['Distribuido']
pedi01234qFGLTZ,provUni273IR,22/05/2023,['Por hacer']
pedi01234jmuLRW,provRat613GE,22/05/2023,['Distribuido']
pedi01234mqxCOR,provTIS088SP,22/05/2023,['Distribuido']
pedi01234fghjJY,provPVT362GE,22/05/2023,['De Camino']
pedi01234guJRTX,provEne004IT,22/05/2023,['Pagado']
pedi01234jnuzHZ,provAnt183SP,22/05/2023,['Recibido']
pedi01234sEFGHK,provLin564UK,22/05/2023,['Distribuido']
pedi01234dhqvBH,provHeM574GE,22/05/2023,['Distribuido']
pedi01234qACIYZ,provDer559FR,22/05/2023,['Distribuido']
pedi01234clsSTX,provZSS361SP,22/05/2023,['Almacenado']
pedi01234wxAJKU,provLin564UK,22/05/2023,['Distribuido']
pedi01234akrzAQ,provTF1453FR,22/05/2023,['Distribuido']
pedi01234gyDMVW,provPuG251FR,21/05/2023,['Distribuido']
pedi01234npsuBK,provEne685UK,21/05/2023,['Distribuido']
pedi01234krtPRT,provNaG379UK,21/05/2023,['Almacenado']
pedi01234abhrwD,provPuG251FR,21/05/2023,['Por hacer']
pedi01234xDEHPR,provMed974GE,21/05/2023,['Recibido']
pedi01234fjuxYZ,provMor734GE,21/05/2023,['Almacenado']
pedi01234flnpuB,provEne685UK,21/05/2023,['Distribuido']
pedi01234svwyHT,provRat613GE,21/05/2023,['De Camino']
pedi01234aowEUV,provNaG379UK,21/05/2023,['Distribuido']
pedi01234imozAN,provMal000IR,21/05/2023,['Distribuido']
pedi01234nrvySZ,provMaU551UK,21/05/2023,['Por hacer']
pedi01234behimP,provTF1453FR,21/05/2023,['Distribuido']
pedi01234psHMQZ,provPIS094IT,21/05/2023,['Recibido']
pedi01234etuwRV,provHA&069GE,21/05/2023,['De Camino']
pedi01234cfluyD,provViE732UK,21/05/2023,['Distribuido']
pedi01234fhuKWZ,provTIS088SP,21/05/2023,['Pagado']
pedi01234acdimU,provEne004IT,21/05/2023,['Pagado']
pedi01234egqAEJ,provTBB562UK,21/05/2023,['Distribuido']
pedi01234fACKQS,provInS639SP,21/05/2023,['Pagado']
pedi01234ghkqyR,provVVB039GE,21/05/2023,['De Camino']
pedi01234ceiuLO,provUni273IR,21/05/2023,['Almacenado']
pedi01234ghjvFN,provPVT362GE,21/05/2023,['Distribuido']
pedi01234izBKOU,provRDM331IT,21/05/2023,['Almacenado']
pedi01234bouGVX,provMal000IR,21/05/2023,['Distribuido']
pedi01234qEIKOV,provMaM160UK,21/05/2023,['Distribuido']
pedi01234cjsxKR,provZSS361SP,21/05/2023,['Por hacer']
pedi01234dgvETW,provTF1453FR,21/05/2023,['Recibido']
pedi01234chmuBH,provInS639SP,20/05/2023,['Distribuido']
pedi01234cmvHYZ,provUni273IR,20/05/2023,['Distribuido']
pedi01234wFOTYZ,provKUK710GE,20/05/2023,['Distribuido']
pedi01234cikAFS,provMor734GE,20/05/2023,['Por hacer']
pedi01234cfmuLY,provHeM574GE,20/05/2023,['Por hacer']
pedi01234esuIUZ,provAsS129IT,20/05/2023,['Distribuido']
pedi01234fgmyzS,provViE732UK,20/05/2023,['Por hacer']
pedi01234anyDMO,provCro019GE,20/05/2023,['Por hacer']
pedi01234epqsCK,provABI591FR,20/05/2023,['Distribuido']
pedi01234bgyHQZ,provATG036UK,20/05/2023,['Por hacer']
pedi01234fxzDIJ,provGES446SP,20/05/2023,['Almacenado']
pedi01234knotLM,provAsS129IT,20/05/2023,['Pagado']
pedi01234gowGUZ,provDeo025SP,20/05/2023,['Distribuido']
pedi01234krHJUW,provUni273IR,20/05/2023,['Distribuido']
pedi01234hnAPTU,provSpe920UK,20/05/2023,['Almacenado']
pedi01234grAEMU,provMaM160UK,20/05/2023,['Recibido']
pedi01234agyzHT,provAsS129IT,20/05/2023,['Por hacer']
pedi01234ahtOQX,provKUK710GE,20/05/2023,['Distribuido']
pedi01234lrvyzR,provAnt183SP,20/05/2023,['Distribuido']
pedi01234cklILZ,provZSS361SP,20/05/2023,['Por hacer']
pedi01234yCEOQZ,provBFS790IT,20/05/2023,['Pagado']
pedi01234cyzMWY,provFUM061IT,20/05/2023,['Distribuido']
pedi01234kxCFHZ,provNaG379UK,19/05/2023,['Distribuido']
pedi01234hjvHJQ,provPuG251FR,19/05/2023,['Distribuido']
pedi01234lpsOQU,provGla159UK,19/05/2023,['De Camino']
pedi01234deAFNU,provGUW155UK,19/05/2023,['Por hacer']
pedi01234fsyJXY,provUni273IR,19/05/2023,['Distribuido']
pedi01234rACFTV,provGES446SP,19/05/2023,['Distribuido']
pedi01234ipyCSZ,provAdL707SP,19/05/2023,['Distribuido']
pedi01234npBUYZ,provVos971GE,19/05/2023,['Por hacer']
pedi01234wDIMRW,provMal000IR,19/05/2023,['Distribuido']
pedi01234drFGHY,provAgC974SP,19/05/2023,['Distribuido']
pedi01234intAPW,provDeo025SP,19/05/2023,['Distribuido']
pedi01234nKLQRS,provBGS521IT,19/05/2023,['Por hacer']
pedi01234bckmCD,provEne004IT,19/05/2023,['Distribuido']
pedi01234gpFGRW,provSFS792IT,19/05/2023,['Distribuido']
pedi01234eFJRVY,provGla159UK,19/05/2023,['Por hacer']
pedi01234lmstKY,provBFS790IT,18/05/2023,['Distribuido']
pedi01234hBDHKL,provMed974GE,18/05/2023,['Distribuido']
pedi01234anFGNU,provMaM160UK,18/05/2023,['Recibido']
pedi01234uADIXZ,provRat613GE,18/05/2023,['Distribuido']
pedi01234cuyCMQ,provOrS801IT,18/05/2023,['Recibido']
pedi01234fmsBXY,provPIS094IT,18/05/2023,['Distribuido']
pedi01234cgswEM,provGla159UK,18/05/2023,['Distribuido']
pedi01234gxCQXZ,provBun716UK,18/05/2023,['Almacenado']
pedi01234jtDEJZ,provGES446SP,18/05/2023,['Pagado']
pedi01234AGHIKQ,provNaG379UK,18/05/2023,['Distribuido']
pedi01234lnqANR,provBGS521IT,18/05/2023,['Recibido']
pedi01234mtCIMX,provSFS792IT,18/05/2023,['Recibido']
pedi01234giqvIX,provFaB915SP,18/05/2023,['Pagado']
pedi01234dmAGWX,provSpe920UK,18/05/2023,['Distribuido']
pedi01234qswCHL,provBGS521IT,18/05/2023,['Pagado']
pedi01234lqtyET,provPIS094IT,18/05/2023,['Distribuido']
pedi01234qwxEIJ,provEQT795IR,18/05/2023,['Distribuido']
pedi01234gnuEWZ,provMaU551UK,17/05/2023,['Distribuido']
pedi01234abwyEU,provAgC974SP,17/05/2023,['Pagado']
pedi01234nuANSU,provCro019GE,17/05/2023,['Distribuido']
pedi01234bghrFO,provNaG379UK,17/05/2023,['Distribuido']
pedi01234kuGHQV,provCro019GE,17/05/2023,['Distribuido']
pedi01234bdknqs,provNaG379UK,17/05/2023,['Distribuido']
pedi01234bnxLUX,provTBG804UK,17/05/2023,['Distribuido']
pedi01234gBDFHI,provBGS521IT,17/05/2023,['Distribuido']
pedi01234bksEOY,provGDA071SP,17/05/2023,['Distribuido']
pedi01234bkwOUY,provGla159UK,17/05/2023,['Por hacer']
pedi01234msINVZ,provKUK710GE,17/05/2023,['Distribuido']
pedi01234mpsEJT,provHeM574GE,17/05/2023,['Distribuido']
pedi01234evEFJW,provPuG251FR,17/05/2023,['Distribuido']
pedi01234fgjyMV,provInS639SP,17/05/2023,['Distribuido']
pedi01234yBKNYZ,provRat613GE,16/05/2023,['Distribuido']
pedi01234pqDHXY,provAgC974SP,16/05/2023,['De Camino']
pedi01234cfgzIM,provBGS521IT,16/05/2023,['Distribuido']
pedi01234irxzQT,provHeM574GE,16/05/2023,['Distribuido']
pedi01234amnKQX,provEvo408GE,16/05/2023,['De Camino']
pedi01234cixKQU,provEne004IT,16/05/2023,['Distribuido']
pedi01234dfBDMQ,provFaB915SP,16/05/2023,['Por hacer']
pedi01234acuADI,provVVB039GE,16/05/2023,['Pagado']
pedi01234lsxFUY,provMor734GE,16/05/2023,['Distribuido']
pedi01234bghtOP,provMed974GE,16/05/2023,['De Camino']
pedi01234kJMNQU,provSac959SP,16/05/2023,['De Camino']
pedi01234afikzZ,provEne685UK,16/05/2023,['De Camino']
